production,lhs,sum_production,sum_lhs,probability
Det -> 'suba',Det,19,979,0.01940755873340143
Det -> 'sugem',Det,2,979,0.0020429009193054137
Det -> 'sujati',Det,1,979,0.0010214504596527069
Det -> 'sumandang',Det,1,979,0.0010214504596527069
Det -> 'sungsut',Det,1,979,0.0010214504596527069
Det -> 'surya',Det,1,979,0.0010214504596527069
Det -> 'suryakange',Det,1,979,0.0010214504596527069
Det -> 'suud',Det,1,979,0.0010214504596527069
Det -> 'taine',Det,1,979,0.0010214504596527069
Det -> 'taksaka',Det,1,979,0.0010214504596527069
Det -> 'tamak',Det,1,979,0.0010214504596527069
Det -> 'tawah',Det,1,979,0.0010214504596527069
Det -> 'tawange',Det,1,979,0.0010214504596527069
Det -> 'te',Det,1,979,0.0010214504596527069
Det -> 'tedun',Det,1,979,0.0010214504596527069
Det -> 'teked',Det,1,979,0.0010214504596527069
Det -> 'tendas',Det,1,979,0.0010214504596527069
Det -> 'tengkejut',Det,1,979,0.0010214504596527069
Det -> 'tengkulak',Det,1,979,0.0010214504596527069
Det -> 'tepuk',Det,1,979,0.0010214504596527069
Det -> 'tepukine',Det,1,979,0.0010214504596527069
Det -> 'tetep',Det,1,979,0.0010214504596527069
Det -> 'tiban',Det,1,979,0.0010214504596527069
Det -> 'timpalne',Det,2,979,0.0020429009193054137
Det -> 'titih',Det,1,979,0.0010214504596527069
Det -> 'titine',Det,1,979,0.0010214504596527069
Det -> 'to',Det,2,979,0.0020429009193054137
Det -> 'tonen',Det,1,979,0.0010214504596527069
Det -> 'tukad',Det,1,979,0.0010214504596527069
Det -> 'tukade',Det,2,979,0.0020429009193054137
Det -> 'tulus',Det,1,979,0.0010214504596527069
Det -> 'tunden',Det,1,979,0.0010214504596527069
Det -> 'tung',Det,1,979,0.0010214504596527069
Det -> 'tungkedne',Det,1,979,0.0010214504596527069
Det -> 'tunjel',Det,1,979,0.0010214504596527069
Det -> 'tur',Det,4,979,0.0040858018386108275
Det -> 'tusing',Det,13,979,0.013278855975485188
Det -> 'tuturne',Det,1,979,0.0010214504596527069
Det -> 'tuun',Det,1,979,0.0010214504596527069
Det -> 'tuyuh',Det,1,979,0.0010214504596527069
Det -> 'ubuhin',Det,1,979,0.0010214504596527069
Det -> 'ucapang',Det,1,979,0.0010214504596527069
Det -> 'udang',Det,1,979,0.0010214504596527069
Det -> 'ula',Det,1,979,0.0010214504596527069
Det -> 'ulame',Det,1,979,0.0010214504596527069
Det -> 'uling',Det,1,979,0.0010214504596527069
Det -> 'ulung',Det,1,979,0.0010214504596527069
Det -> 'umah',Det,2,979,0.0020429009193054137
Det -> 'umahne',Det,1,979,0.0010214504596527069
Det -> 'ungsin',Det,1,979,0.0010214504596527069
Det -> 'wadak',Det,2,979,0.0020429009193054137
Det -> 'wantah',Det,1,979,0.0010214504596527069
Det -> 'wecanan',Det,1,979,0.0010214504596527069
Det -> 'widiadari',Det,1,979,0.0010214504596527069
Det -> 'wirya',Det,1,979,0.0010214504596527069
Det -> 'yeh',Det,2,979,0.0020429009193054137
Det -> 'yuyu',Det,1,979,0.0010214504596527069
K -> S P,K,67,434,0.1543778801843318
K -> S P Ket,K,42,434,0.0967741935483871
K -> S P O,K,0,434,0.0
K -> S P O Ket,K,23,434,0.052995391705069124
K -> S P O Pel,K,114,434,0.2626728110599078
K -> S P O Pel Ket,K,13,434,0.029953917050691243
K -> S P Pel,K,175,434,0.4032258064516129
Ket -> PP,Ket,78,78,1.0
NP -> NP AdjP,NP,16,2390,0.0066945606694560665
NP -> NP Det,NP,808,2390,0.33807531380753136
NP -> NP Noun,NP,221,2390,0.09246861924686192
NP -> NP Pronoun,NP,75,2390,0.03138075313807531
NP -> NP PropNoun,NP,0,2390,0.0
NP -> Noun,NP,848,2390,0.3548117154811716
NP -> Pronoun,NP,422,2390,0.17656903765690377
NP -> PropNoun,NP,0,2390,0.0
Noun -> 'abana',Noun,1,1341,0.0007457121551081282
Noun -> 'abet',Noun,1,1341,0.0007457121551081282
Noun -> 'abetne',Noun,2,1341,0.0014914243102162564
Noun -> 'ada',Noun,17,1341,0.01267710663683818
Noun -> 'adanina',Noun,1,1341,0.0007457121551081282
Noun -> 'ade',Noun,1,1341,0.0007457121551081282
Noun -> 'agung',Noun,1,1341,0.0007457121551081282
Noun -> 'ajahina',Noun,2,1341,0.0014914243102162564
Noun -> 'ajak',Noun,4,1341,0.002982848620432513
Noun -> 'ajaka',Noun,6,1341,0.0044742729306487695
Noun -> 'akah',Noun,1,1341,0.0007457121551081282
Noun -> 'ake',Noun,2,1341,0.0014914243102162564
Noun -> 'alas',Noun,2,1341,0.0014914243102162564
Noun -> 'alase',Noun,4,1341,0.002982848620432513
Noun -> 'amah',Noun,1,1341,0.0007457121551081282
Noun -> 'amaha',Noun,1,1341,0.0007457121551081282
Noun -> 'amahan',Noun,1,1341,0.0007457121551081282
Noun -> 'ambune',Noun,1,1341,0.0007457121551081282
Noun -> 'amertane',Noun,1,1341,0.0007457121551081282
Noun -> 'ampakin',Noun,1,1341,0.0007457121551081282
Noun -> 'ampura',Noun,2,1341,0.0014914243102162564
Noun -> 'anak',Noun,1,1341,0.0007457121551081282
Noun -> 'ane',Noun,12,1341,0.008948545861297539
Noun -> 'anggon',Noun,2,1341,0.0014914243102162564
Noun -> 'anggrek',Noun,1,1341,0.0007457121551081282
Noun -> 'angklung',Noun,3,1341,0.0022371364653243847
Noun -> 'angone',Noun,1,1341,0.0007457121551081282
Noun -> 'antuk',Noun,1,1341,0.0007457121551081282
Noun -> 'apa',Noun,4,1341,0.002982848620432513
Noun -> 'ape',Noun,2,1341,0.0014914243102162564
Noun -> 'api',Noun,1,1341,0.0007457121551081282
Noun -> 'arunika',Noun,1,1341,0.0007457121551081282
Noun -> 'asing',Noun,1,1341,0.0007457121551081282
Noun -> 'asu',Noun,1,1341,0.0007457121551081282
Noun -> 'ateha',Noun,1,1341,0.0007457121551081282
Noun -> 'atehanga',Noun,1,1341,0.0007457121551081282
Noun -> 'atur',Noun,4,1341,0.002982848620432513
Noun -> 'awananne',Noun,1,1341,0.0007457121551081282
Noun -> 'ayane',Noun,1,1341,0.0007457121551081282
Noun -> 'baas',Noun,2,1341,0.0014914243102162564
Noun -> 'baburone',Noun,1,1341,0.0007457121551081282
Noun -> 'badeng',Noun,1,1341,0.0007457121551081282
Noun -> 'baduur',Noun,1,1341,0.0007457121551081282
Noun -> 'bah',Noun,2,1341,0.0014914243102162564
Noun -> 'balu',Noun,4,1341,0.002982848620432513
Noun -> 'ban',Noun,3,1341,0.0022371364653243847
Noun -> 'bangbange',Noun,1,1341,0.0007457121551081282
Noun -> 'banjar',Noun,1,1341,0.0007457121551081282
Noun -> 'banteng',Noun,1,1341,0.0007457121551081282
Noun -> 'bapa',Noun,10,1341,0.007457121551081283
Noun -> 'basangne',Noun,1,1341,0.0007457121551081282
Noun -> 'batara',Noun,2,1341,0.0014914243102162564
Noun -> 'batari',Noun,1,1341,0.0007457121551081282
Noun -> 'batis',Noun,1,1341,0.0007457121551081282
Noun -> 'bawang',Noun,2,1341,0.0014914243102162564
Noun -> 'be',Noun,2,1341,0.0014914243102162564
Noun -> 'becat',Noun,1,1341,0.0007457121551081282
Noun -> 'bedauhne',Noun,1,1341,0.0007457121551081282
Noun -> 'beduda',Noun,1,1341,0.0007457121551081282
Noun -> 'bekung',Noun,1,1341,0.0007457121551081282
Noun -> 'beli',Noun,10,1341,0.007457121551081283
Noun -> 'belibise',Noun,3,1341,0.0022371364653243847
Noun -> 'belog',Noun,6,1341,0.0044742729306487695
Noun -> 'beloge',Noun,1,1341,0.0007457121551081282
Noun -> 'ben',Noun,1,1341,0.0007457121551081282
Noun -> 'bene',Noun,1,1341,0.0007457121551081282
Noun -> 'bengbengane',Noun,1,1341,0.0007457121551081282
Noun -> 'benjang',Noun,1,1341,0.0007457121551081282
Noun -> 'berusaha',Noun,1,1341,0.0007457121551081282
Noun -> 'betara',Noun,3,1341,0.0022371364653243847
Noun -> 'betari',Noun,2,1341,0.0014914243102162564
Noun -> 'betekan',Noun,1,1341,0.0007457121551081282
Noun -> 'beten',Noun,4,1341,0.002982848620432513
Noun -> 'bhagawan',Noun,3,1341,0.0022371364653243847
Noun -> 'bhatara',Noun,1,1341,0.0007457121551081282
Noun -> 'biang',Noun,4,1341,0.002982848620432513
Noun -> 'biangne',Noun,1,1341,0.0007457121551081282
Noun -> 'bikul',Noun,2,1341,0.0014914243102162564
Noun -> 'bima',Noun,3,1341,0.0022371364653243847
Noun -> 'bimane',Noun,1,1341,0.0007457121551081282
Noun -> 'bin',Noun,2,1341,0.0014914243102162564
Noun -> 'bintang',Noun,3,1341,0.0022371364653243847
Noun -> 'blatuk',Noun,1,1341,0.0007457121551081282
Noun -> 'blenjo',Noun,2,1341,0.0014914243102162564
Noun -> 'bo',Noun,1,1341,0.0007457121551081282
Noun -> 'bobab',Noun,1,1341,0.0007457121551081282
Noun -> 'bojog',Noun,1,1341,0.0007457121551081282
Noun -> 'bojoge',Noun,2,1341,0.0014914243102162564
Noun -> 'bongol',Noun,1,1341,0.0007457121551081282
Noun -> 'bonne',Noun,2,1341,0.0014914243102162564
Noun -> 'boreh',Noun,1,1341,0.0007457121551081282
Noun -> 'botol',Noun,1,1341,0.0007457121551081282
Noun -> 'brahma',Noun,1,1341,0.0007457121551081282
Noun -> 'brahmana',Noun,1,1341,0.0007457121551081282
Noun -> 'buat',Noun,1,1341,0.0007457121551081282
Noun -> 'bubu',Noun,1,1341,0.0007457121551081282
Noun -> 'budal',Noun,1,1341,0.0007457121551081282
Noun -> 'buin',Noun,12,1341,0.008948545861297539
Noun -> 'bulan',Noun,1,1341,0.0007457121551081282
Noun -> 'bulun',Noun,1,1341,0.0007457121551081282
Noun -> 'bulune',Noun,1,1341,0.0007457121551081282
Noun -> 'bungkung',Noun,1,1341,0.0007457121551081282
Noun -> 'bungkunge',Noun,7,1341,0.005219985085756898
Noun -> 'bungkungne',Noun,1,1341,0.0007457121551081282
Noun -> 'bungut',Noun,1,1341,0.0007457121551081282
Noun -> 'buungkung',Noun,1,1341,0.0007457121551081282
Noun -> 'bwin',Noun,1,1341,0.0007457121551081282
Noun -> 'carita',Noun,1,1341,0.0007457121551081282
Noun -> 'carune',Noun,1,1341,0.0007457121551081282
Noun -> 'celempung',Noun,1,1341,0.0007457121551081282
Noun -> 'cerik',Noun,2,1341,0.0014914243102162564
Noun -> 'cetike',Noun,1,1341,0.0007457121551081282
Noun -> 'cicing',Noun,5,1341,0.0037285607755406414
Noun -> 'cingakine',Noun,1,1341,0.0007457121551081282
Noun -> 'cita',Noun,1,1341,0.0007457121551081282
Noun -> 'congeh',Noun,1,1341,0.0007457121551081282
Noun -> 'cucu',Noun,1,1341,0.0007457121551081282
Noun -> 'cutet',Noun,1,1341,0.0007457121551081282
Noun -> 'dabdab',Noun,1,1341,0.0007457121551081282
Noun -> 'dadong',Noun,12,1341,0.008948545861297539
Noun -> 'dadwa',Noun,1,1341,0.0007457121551081282
Noun -> 'daging',Noun,1,1341,0.0007457121551081282
Noun -> 'dampeha',Noun,1,1341,0.0007457121551081282
Noun -> 'dandapati',Noun,1,1341,0.0007457121551081282
Noun -> 'dangal',Noun,1,1341,0.0007457121551081282
Noun -> 'dapetange',Noun,1,1341,0.0007457121551081282
Noun -> 'dara',Noun,1,1341,0.0007457121551081282
Noun -> 'darma',Noun,1,1341,0.0007457121551081282
Noun -> 'dasar',Noun,1,1341,0.0007457121551081282
Noun -> 'daya',Noun,1,1341,0.0007457121551081282
Noun -> 'demenin',Noun,1,1341,0.0007457121551081282
Noun -> 'dening',Noun,1,1341,0.0007457121551081282
Noun -> 'desa',Noun,2,1341,0.0014914243102162564
Noun -> 'dija',Noun,2,1341,0.0014914243102162564
Noun -> 'dijagate',Noun,1,1341,0.0007457121551081282
Noun -> 'dik',Noun,1,1341,0.0007457121551081282
Noun -> 'dingeha',Noun,1,1341,0.0007457121551081282
Noun -> 'disig',Noun,1,1341,0.0007457121551081282
Noun -> 'disisin',Noun,1,1341,0.0007457121551081282
Noun -> 'ditlagane',Noun,1,1341,0.0007457121551081282
Noun -> 'doglagan',Noun,4,1341,0.002982848620432513
Noun -> 'donglen',Noun,5,1341,0.0037285607755406414
Noun -> 'duang',Noun,1,1341,0.0007457121551081282
Noun -> 'duduka',Noun,1,1341,0.0007457121551081282
Noun -> 'dugase',Noun,1,1341,0.0007457121551081282
Noun -> 'duman',Noun,1,1341,0.0007457121551081282
Noun -> 'duur',Noun,2,1341,0.0014914243102162564
Noun -> 'ebeta',Noun,1,1341,0.0007457121551081282
Noun -> 'embok',Noun,1,1341,0.0007457121551081282
Noun -> 'empas',Noun,5,1341,0.0037285607755406414
Noun -> 'enggalang',Noun,1,1341,0.0007457121551081282
Noun -> 'engken',Noun,1,1341,0.0007457121551081282
Noun -> 'enu',Noun,3,1341,0.0022371364653243847
Noun -> 'gadaganne',Noun,1,1341,0.0007457121551081282
Noun -> 'gadung',Noun,1,1341,0.0007457121551081282
Noun -> 'gaga',Noun,1,1341,0.0007457121551081282
Noun -> 'gagak',Noun,1,1341,0.0007457121551081282
Noun -> 'gagendinganne',Noun,1,1341,0.0007457121551081282
Noun -> 'gajah',Noun,1,1341,0.0007457121551081282
Noun -> 'galuh',Noun,7,1341,0.005219985085756898
Noun -> 'gancing',Noun,1,1341,0.0007457121551081282
Noun -> 'gantin',Noun,1,1341,0.0007457121551081282
Noun -> 'gegison',Noun,1,1341,0.0007457121551081282
Noun -> 'gelah',Noun,2,1341,0.0014914243102162564
Noun -> 'gelem',Noun,1,1341,0.0007457121551081282
Noun -> 'gelis',Noun,1,1341,0.0007457121551081282
Noun -> 'gelisang',Noun,1,1341,0.0007457121551081282
Noun -> 'gelising',Noun,1,1341,0.0007457121551081282
Noun -> 'gena',Noun,1,1341,0.0007457121551081282
Noun -> 'getap',Noun,1,1341,0.0007457121551081282
Noun -> 'getget',Noun,1,1341,0.0007457121551081282
Noun -> 'giatang',Noun,1,1341,0.0007457121551081282
Noun -> 'giliran',Noun,1,1341,0.0007457121551081282
Noun -> 'girang',Noun,1,1341,0.0007457121551081282
Noun -> 'goak',Noun,1,1341,0.0007457121551081282
Noun -> 'grobage',Noun,1,1341,0.0007457121551081282
Noun -> 'grungsang',Noun,2,1341,0.0014914243102162564
Noun -> 'guru',Noun,1,1341,0.0007457121551081282
Noun -> 'he',Noun,1,1341,0.0007457121551081282
Noun -> 'ibian',Noun,1,1341,0.0007457121551081282
Noun -> 'icen',Noun,1,1341,0.0007457121551081282
Noun -> 'ih',Noun,3,1341,0.0022371364653243847
Noun -> 'iju',Noun,1,1341,0.0007457121551081282
Noun -> 'ikswaku',Noun,1,1341,0.0007457121551081282
Noun -> 'indaange',Noun,1,1341,0.0007457121551081282
Noun -> 'indra',Noun,2,1341,0.0014914243102162564
Noun -> 'inget',Noun,1,1341,0.0007457121551081282
Noun -> 'inggih',Noun,2,1341,0.0014914243102162564
Noun -> 'injin',Noun,1,1341,0.0007457121551081282
Noun -> 'irika',Noun,1,1341,0.0007457121551081282
Noun -> 'iriki',Noun,2,1341,0.0014914243102162564
Noun -> 'iringane',Noun,1,1341,0.0007457121551081282
Noun -> 'istri',Noun,1,1341,0.0007457121551081282
Noun -> 'itep',Noun,1,1341,0.0007457121551081282
Noun -> 'ja',Noun,3,1341,0.0022371364653243847
Noun -> 'jagat',Noun,1,1341,0.0007457121551081282
Noun -> 'jagung',Noun,2,1341,0.0014914243102162564
Noun -> 'jajarpikatan',Noun,1,1341,0.0007457121551081282
Noun -> 'jala',Noun,1,1341,0.0007457121551081282
Noun -> 'jani',Noun,16,1341,0.011931394481730051
Noun -> 'janji',Noun,1,1341,0.0007457121551081282
Noun -> 'jaring',Noun,1,1341,0.0007457121551081282
Noun -> 'jeg',Noun,1,1341,0.0007457121551081282
Noun -> 'jelema',Noun,1,1341,0.0007457121551081282
Noun -> 'jemake',Noun,1,1341,0.0007457121551081282
Noun -> 'jemet',Noun,1,1341,0.0007457121551081282
Noun -> 'jempenit',Noun,1,1341,0.0007457121551081282
Noun -> 'jepun',Noun,4,1341,0.002982848620432513
Noun -> 'jero',Noun,3,1341,0.0022371364653243847
Noun -> 'jinah',Noun,1,1341,0.0007457121551081282
Noun -> 'jit',Noun,1,1341,0.0007457121551081282
Noun -> 'jlema',Noun,1,1341,0.0007457121551081282
Noun -> 'joli',Noun,1,1341,0.0007457121551081282
Noun -> 'jro',Noun,3,1341,0.0022371364653243847
Noun -> 'juang',Noun,1,1341,0.0007457121551081282
Noun -> 'jukut',Noun,2,1341,0.0014914243102162564
Noun -> 'jumah',Noun,1,1341,0.0007457121551081282
Noun -> 'jumahne',Noun,1,1341,0.0007457121551081282
Noun -> 'juru',Noun,2,1341,0.0014914243102162564
Noun -> 'ka',Noun,6,1341,0.0044742729306487695
Noun -> 'kacawis',Noun,1,1341,0.0007457121551081282
Noun -> 'kacucung',Noun,1,1341,0.0007457121551081282
Noun -> 'kadaden',Noun,1,1341,0.0007457121551081282
Noun -> 'kadinne',Noun,1,1341,0.0007457121551081282
Noun -> 'kaduduk',Noun,1,1341,0.0007457121551081282
Noun -> 'kaget',Noun,1,1341,0.0007457121551081282
Noun -> 'kaiwangan',Noun,1,1341,0.0007457121551081282
Noun -> 'kakalen',Noun,1,1341,0.0007457121551081282
Noun -> 'kakawihan',Noun,1,1341,0.0007457121551081282
Noun -> 'kakeberang',Noun,1,1341,0.0007457121551081282
Noun -> 'kaki',Noun,1,1341,0.0007457121551081282
Noun -> 'kakine',Noun,1,1341,0.0007457121551081282
Noun -> 'kakruyuk',Noun,1,1341,0.0007457121551081282
Noun -> 'kakua',Noun,1,1341,0.0007457121551081282
Noun -> 'kakul',Noun,1,1341,0.0007457121551081282
Noun -> 'kalangen',Noun,1,1341,0.0007457121551081282
Noun -> 'kalemesin',Noun,1,1341,0.0007457121551081282
Noun -> 'kambing',Noun,2,1341,0.0014914243102162564
Noun -> 'kampih',Noun,1,1341,0.0007457121551081282
Noun -> 'kancil',Noun,7,1341,0.005219985085756898
Noun -> 'kapi',Noun,1,1341,0.0007457121551081282
Noun -> 'kaput',Noun,1,1341,0.0007457121551081282
Noun -> 'karitaka',Noun,1,1341,0.0007457121551081282
Noun -> 'karma',Noun,1,1341,0.0007457121551081282
Noun -> 'kasa',Noun,1,1341,0.0007457121551081282
Noun -> 'kasautin',Noun,1,1341,0.0007457121551081282
Noun -> 'kasayangang',Noun,1,1341,0.0007457121551081282
Noun -> 'kasiape',Noun,2,1341,0.0014914243102162564
Noun -> 'kasorogang',Noun,1,1341,0.0007457121551081282
Noun -> 'katak',Noun,2,1341,0.0014914243102162564
Noun -> 'katemu',Noun,1,1341,0.0007457121551081282
Noun -> 'katinggal',Noun,1,1341,0.0007457121551081282
Noun -> 'katinggalin',Noun,1,1341,0.0007457121551081282
Noun -> 'katur',Noun,1,1341,0.0007457121551081282
Noun -> 'katuturan',Noun,1,1341,0.0007457121551081282
Noun -> 'kaukina',Noun,1,1341,0.0007457121551081282
Noun -> 'kawit',Noun,1,1341,0.0007457121551081282
Noun -> 'kayang',Noun,1,1341,0.0007457121551081282
Noun -> 'kayun',Noun,2,1341,0.0014914243102162564
Noun -> 'kebah',Noun,1,1341,0.0007457121551081282
Noun -> 'keberange',Noun,1,1341,0.0007457121551081282
Noun -> 'kecut',Noun,1,1341,0.0007457121551081282
Noun -> 'kedis',Noun,7,1341,0.005219985085756898
Noun -> 'kejepne',Noun,2,1341,0.0014914243102162564
Noun -> 'kekalih',Noun,1,1341,0.0007457121551081282
Noun -> 'kekantenang',Noun,1,1341,0.0007457121551081282
Noun -> 'kekeberang',Noun,1,1341,0.0007457121551081282
Noun -> 'keker',Noun,4,1341,0.002982848620432513
Noun -> 'kelesih',Noun,1,1341,0.0007457121551081282
Noun -> 'kelian',Noun,3,1341,0.0022371364653243847
Noun -> 'keliha',Noun,1,1341,0.0007457121551081282
Noun -> 'kenkenang',Noun,1,1341,0.0007457121551081282
Noun -> 'kepuh',Noun,2,1341,0.0014914243102162564
Noun -> 'kerana',Noun,1,1341,0.0007457121551081282
Noun -> 'kerkuak',Noun,2,1341,0.0014914243102162564
Noun -> 'kerug',Noun,3,1341,0.0022371364653243847
Noun -> 'kesebunne',Noun,1,1341,0.0007457121551081282
Noun -> 'kesiab',Noun,1,1341,0.0007457121551081282
Noun -> 'kesuna',Noun,1,1341,0.0007457121551081282
Noun -> 'ketimun',Noun,2,1341,0.0014914243102162564
Noun -> 'keto',Noun,37,1341,0.027591349739000747
Noun -> 'kidang',Noun,2,1341,0.0014914243102162564
Noun -> 'kilit',Noun,1,1341,0.0007457121551081282
Noun -> 'kkeberang',Noun,1,1341,0.0007457121551081282
Noun -> 'klaleng',Noun,1,1341,0.0007457121551081282
Noun -> 'kliane',Noun,1,1341,0.0007457121551081282
Noun -> 'krama',Noun,3,1341,0.0022371364653243847
Noun -> 'krana',Noun,1,1341,0.0007457121551081282
Noun -> 'kranane',Noun,2,1341,0.0014914243102162564
Noun -> 'kuluke',Noun,1,1341,0.0007457121551081282
Noun -> 'kumah',Noun,1,1341,0.0007457121551081282
Noun -> 'kurenan',Noun,2,1341,0.0014914243102162564
Noun -> 'kutang',Noun,1,1341,0.0007457121551081282
Noun -> 'kuuk',Noun,1,1341,0.0007457121551081282
Noun -> 'lan',Noun,1,1341,0.0007457121551081282
Noun -> 'lanang',Noun,1,1341,0.0007457121551081282
Noun -> 'langgana',Noun,1,1341,0.0007457121551081282
Noun -> 'lantas',Noun,61,1341,0.04548844146159582
Noun -> 'lantasan',Noun,1,1341,0.0007457121551081282
Noun -> 'las',Noun,1,1341,0.0007457121551081282
Noun -> 'laut',Noun,7,1341,0.005219985085756898
Noun -> 'lautang',Noun,1,1341,0.0007457121551081282
Noun -> 'lawatne',Noun,1,1341,0.0007457121551081282
Noun -> 'lebina',Noun,1,1341,0.0007457121551081282
Noun -> 'ledang',Noun,3,1341,0.0022371364653243847
Noun -> 'lelasan',Noun,2,1341,0.0014914243102162564
Noun -> 'lelipine',Noun,1,1341,0.0007457121551081282
Noun -> 'lipine',Noun,1,1341,0.0007457121551081282
Noun -> 'lobangkara',Noun,1,1341,0.0007457121551081282
Noun -> 'lua',Noun,2,1341,0.0014914243102162564
Noun -> 'luane',Noun,1,1341,0.0007457121551081282
Noun -> 'luh',Noun,19,1341,0.014168530947054437
Noun -> 'luih',Noun,1,1341,0.0007457121551081282
Noun -> 'lung',Noun,1,1341,0.0007457121551081282
Noun -> 'luput',Noun,1,1341,0.0007457121551081282
Noun -> 'lutung',Noun,26,1341,0.019388516032811335
Noun -> 'luwunagn',Noun,1,1341,0.0007457121551081282
Noun -> 'mabaos',Noun,1,1341,0.0007457121551081282
Noun -> 'mabulu',Noun,1,1341,0.0007457121551081282
Noun -> 'macan',Noun,6,1341,0.0044742729306487695
Noun -> 'macanda',Noun,1,1341,0.0007457121551081282
Noun -> 'maciri',Noun,1,1341,0.0007457121551081282
Noun -> 'madalem',Noun,1,1341,0.0007457121551081282
Noun -> 'madaya',Noun,1,1341,0.0007457121551081282
Noun -> 'magenah',Noun,1,1341,0.0007457121551081282
Noun -> 'magending',Noun,1,1341,0.0007457121551081282
Noun -> 'magenep',Noun,1,1341,0.0007457121551081282
Noun -> 'maha',Noun,1,1341,0.0007457121551081282
Noun -> 'maharaja',Noun,3,1341,0.0022371364653243847
Noun -> 'mai',Noun,2,1341,0.0014914243102162564
Noun -> 'mailehan',Noun,1,1341,0.0007457121551081282
Noun -> 'maka',Noun,2,1341,0.0014914243102162564
Noun -> 'makekalih',Noun,1,1341,0.0007457121551081282
Noun -> 'makrana',Noun,1,1341,0.0007457121551081282
Noun -> 'makruyuk',Noun,1,1341,0.0007457121551081282
Noun -> 'makurenan',Noun,1,1341,0.0007457121551081282
Noun -> 'makwewengan',Noun,1,1341,0.0007457121551081282
Noun -> 'malahan',Noun,1,1341,0.0007457121551081282
Noun -> 'malih',Noun,1,1341,0.0007457121551081282
Noun -> 'malunan',Noun,1,1341,0.0007457121551081282
Noun -> 'malusan',Noun,1,1341,0.0007457121551081282
Noun -> 'mamunyi',Noun,4,1341,0.002982848620432513
Noun -> 'man',Noun,1,1341,0.0007457121551081282
Noun -> 'mangandika',Noun,1,1341,0.0007457121551081282
Noun -> 'mangiwasin',Noun,1,1341,0.0007457121551081282
Noun -> 'mani',Noun,1,1341,0.0007457121551081282
Noun -> 'manine',Noun,2,1341,0.0014914243102162564
Noun -> 'maningalin',Noun,2,1341,0.0014914243102162564
Noun -> 'mantri',Noun,4,1341,0.002982848620432513
Noun -> 'mantunne',Noun,1,1341,0.0007457121551081282
Noun -> 'manusa',Noun,1,1341,0.0007457121551081282
Noun -> 'maparab',Noun,1,1341,0.0007457121551081282
Noun -> 'mapitutur',Noun,1,1341,0.0007457121551081282
Noun -> 'mare',Noun,1,1341,0.0007457121551081282
Noun -> 'margi',Noun,2,1341,0.0014914243102162564
Noun -> 'marurub',Noun,1,1341,0.0007457121551081282
Noun -> 'mas',Noun,1,1341,0.0007457121551081282
Noun -> 'masastra',Noun,3,1341,0.0022371364653243847
Noun -> 'masi',Noun,2,1341,0.0014914243102162564
Noun -> 'masih',Noun,8,1341,0.005965697240865026
Noun -> 'masuang',Noun,1,1341,0.0007457121551081282
Noun -> 'masugi',Noun,1,1341,0.0007457121551081282
Noun -> 'masuryak',Noun,1,1341,0.0007457121551081282
Noun -> 'masut',Noun,1,1341,0.0007457121551081282
Noun -> 'matangkeb',Noun,1,1341,0.0007457121551081282
Noun -> 'matekap',Noun,2,1341,0.0014914243102162564
Noun -> 'matikap',Noun,1,1341,0.0007457121551081282
Noun -> 'matila',Noun,1,1341,0.0007457121551081282
Noun -> 'matingkah',Noun,1,1341,0.0007457121551081282
Noun -> 'matu',Noun,1,1341,0.0007457121551081282
Noun -> 'matur',Noun,1,1341,0.0007457121551081282
Noun -> 'matuuh',Noun,1,1341,0.0007457121551081282
Noun -> 'mawak',Noun,1,1341,0.0007457121551081282
Noun -> 'mawasta',Noun,1,1341,0.0007457121551081282
Noun -> 'mawinan',Noun,4,1341,0.002982848620432513
Noun -> 'me',Noun,2,1341,0.0014914243102162564
Noun -> 'megedi',Noun,1,1341,0.0007457121551081282
Noun -> 'mejalan',Noun,1,1341,0.0007457121551081282
Noun -> 'meli',Noun,1,1341,0.0007457121551081282
Noun -> 'meme',Noun,11,1341,0.00820283370618941
Noun -> 'memen',Noun,1,1341,0.0007457121551081282
Noun -> 'men',Noun,4,1341,0.002982848620432513
Noun -> 'mendadak',Noun,1,1341,0.0007457121551081282
Noun -> 'mendepang',Noun,1,1341,0.0007457121551081282
Noun -> 'meng',Noun,2,1341,0.0014914243102162564
Noun -> 'meong',Noun,5,1341,0.0037285607755406414
Noun -> 'meraga',Noun,1,1341,0.0007457121551081282
Noun -> 'meragang',Noun,1,1341,0.0007457121551081282
Noun -> 'merika',Noun,1,1341,0.0007457121551081282
Noun -> 'merin',Noun,2,1341,0.0014914243102162564
Noun -> 'mesaba',Noun,1,1341,0.0007457121551081282
Noun -> 'mesuang',Noun,2,1341,0.0014914243102162564
Noun -> 'metek',Noun,1,1341,0.0007457121551081282
Noun -> 'meyonge',Noun,1,1341,0.0007457121551081282
Noun -> 'mlipetan',Noun,1,1341,0.0007457121551081282
Noun -> 'morahan',Noun,1,1341,0.0007457121551081282
Noun -> 'muang',Noun,1,1341,0.0007457121551081282
Noun -> 'muani',Noun,4,1341,0.002982848620432513
Noun -> 'muncuknyane',Noun,1,1341,0.0007457121551081282
Noun -> 'mungguwing',Noun,1,1341,0.0007457121551081282
Noun -> 'munggwing',Noun,1,1341,0.0007457121551081282
Noun -> 'munyin',Noun,2,1341,0.0014914243102162564
